stop_name,stop_lat,stop_lon,icon
Saint-Michel / du Mont-Royal,45.548558,-73.56438399999999,circle
Perras / 6e Avenue,45.631142,-73.609243,circle
Perras / 6e Avenue,45.631489,-73.6092,circle
Gouin / No 13300,45.698640000000005,-73.50989100000001,circle
Aréna Howie-Morenz,45.534366999999996,-73.642827,circle
Honoré-Beaugrand / Hochelaga,45.593434,-73.525248,circle
Maurice-Duplessis / 54e Avenue,45.648984000000006,-73.565189,circle
Maurice-Duplessis / 54e Avenue,45.648624,-73.56539699999999,circle
Maurice-Duplessis / Jean-Yves-Bigras,45.647956,-73.56718599999999,circle
Perras / Armand-Bombardier,45.637978000000004,-73.59765,circle
Gouin / Camille,45.510456,-73.753287,circle
Décarie / Sherbrooke,45.474356,-73.60908,circle
Jean-Talon / de Nancy,45.504824,-73.642748,circle
Jean-Talon / de Nancy,45.503972999999995,-73.643259,circle
Station Laurier Sud (Rivard / Gilford),45.526498,-73.586573,circle
McGill / Saint-Paul,45.500182,-73.557358,circle
Frontenac / Mondelet,45.530449,-73.54648399999999,circle
Girouard / Notre-Dame-de-Grâce,45.47518,-73.618089,circle
Perras / 57e Avenue,45.655759,-73.569542,circle
Station Snowdon (Queen-Mary / de Westbury),45.485351,-73.62785600000001,circle
Laurendeau / D'Arcy-McGee,45.452312,-73.589534,circle
Côte-Saint-Luc / de Terrebonne,45.479126,-73.624659,circle
Ridgewood / No 3280,45.494556,-73.60956,circle
du Mont-Royal / Jeanne-Mance,45.517286999999996,-73.589005,circle
Station Radisson (Sherbrooke / du Trianon),45.589658,-73.538925,circle
de l'Acadie / Arthur-Lismer,45.535471,-73.668515,circle
de l'Acadie / Arthur-Lismer,45.535148,-73.66889300000001,circle
Jarry / Crémazie,45.558338,-73.614568,circle
Fleury / Verville,45.542874,-73.668242,circle
Station Sauvé (Édicule Sud),45.550251,-73.65643299999999,circle
Fleury / Berri,45.552809,-73.66237,circle
Ontario / Préfontaine,45.540182,-73.54785600000001,circle
Côte-Saint-Luc / Cumberland,45.471076000000004,-73.648751,circle
Georges-Baril / Henri-Bourassa,45.560439,-73.666127,circle
20e Avenue / Everett,45.565996000000005,-73.595105,circle
Station Jean-Talon Nord (Jean-Talon / Berri),45.539059,-73.61405699999999,circle
Charlemagne / Saint-Joseph,45.556104,-73.563935,circle
Pie-IX / Saint-Joseph,45.557215,-73.563154,circle
Saint-Joseph / 13e Avenue,45.551035,-73.567456,circle
Jolicoeur / Drake,45.4571,-73.582059,circle
Station Jolicoeur (Drake / Jolicoeur),45.456908,-73.582187,circle
du Centre / Wellington,45.485343,-73.557952,circle
Station Vendôme,45.473772,-73.60361999999999,circle
Station Angrignon,45.446253000000006,-73.603021,circle
Station Angrignon,45.446694,-73.603261,circle
Station Angrignon,45.446391,-73.604021,circle
Station Angrignon,45.446703,-73.604605,circle
Station Angrignon,45.446607,-73.604288,circle
Station Angrignon,45.446165,-73.60417,circle
Station Angrignon,45.446509000000006,-73.60436899999999,circle
Station Angrignon,45.445994,-73.604821,circle
Station Henri-Bourassa,45.555499,-73.66742099999999,circle
Station Honoré-Beaugrand,45.597004,-73.534894,circle
Station Radisson,45.589665999999994,-73.540216,circle
100e Avenue / Bureau,45.701021000000004,-73.480761,circle
Station Papineau (Dorion / Sainte-Catherine),45.524023,-73.552346,circle
Station Honoré-Beaugrand / Terminus Nord,45.596854,-73.536022,circle
Legendre / Clark,45.542737,-73.648474,circle
Meilleur / de Louvain,45.538545,-73.658571,circle
Meilleur / Fleury,45.541499,-73.66903,circle
Hogue / Fleury,45.542082,-73.669081,circle
Meilleur / Chabanel,45.537512,-73.655467,circle
Saint-Hubert / Henri-Bourassa,45.558254,-73.66660300000001,circle
Station Henri-Bourassa,45.556117,-73.667282,circle
Beaubien / 42e Avenue,45.574354,-73.569491,circle
D'Iberville / No 5455,45.543413,-73.578868,circle
Saint-Jean-Baptiste / No 850,45.640671000000005,-73.49516,circle
Saint-Jean-Baptiste / No 850,45.640852,-73.495173,circle
Lac aux Castors,45.499666999999995,-73.60037700000001,circle
Van Horne / de Vimy,45.513666,-73.621055,circle
Van Horne / de Vimy,45.51341,-73.621055,circle
Beaubien / 1re Avenue,45.550208000000005,-73.590383,circle
Atwater / du Docteur-Penfield,45.495075,-73.5885,circle
Ozias-Leduc / Perras,45.627527,-73.61529399999999,circle
Hôpital Rivière-des-Prairies (Perras / Ozias-Leduc,45.627142,-73.615033,circle
Saint-Urbain / Roy,45.514078000000005,-73.576831,circle
Vézina / Coolbrook,45.491508,-73.648572,circle
Sherbrooke / Elmhurst,45.454542,-73.641703,circle
Victoria / de la Savane,45.500539,-73.649385,circle
Lajeunesse / de Castelnau,45.540276,-73.616112,circle
Lajeunesse / Faillon,45.541171999999996,-73.619247,circle
Notre-Dame / Antoine-Bazinet,45.676248,-73.492777,circle
Station Atwater (Ste-Catherine / Lambert-Closse),45.489847,-73.58375600000001,circle
du Mont-Cassin / Meilleur,45.541395,-73.66798399999999,circle
Perras / Rodolphe-Forget,45.649589,-73.57895,circle
Perras / Rodolphe-Forget,45.649116,-73.57911999999999,circle
Perras / Fernand-Gauthier,45.635222,-73.603553,circle
Perras / 4e Avenue,45.630623,-73.610454,circle
Laurendeau / Jolicoeur,45.457034,-73.588375,circle
du Mont-Royal / Côte-Sainte-Catherine,45.516031,-73.590152,circle
Elmhurst / Sherbrooke,45.454969,-73.64115600000001,circle
René-Lévesque / Amesbury,45.492847999999995,-73.57575200000001,circle
Sherbrooke / Valois,45.550723,-73.55506700000001,circle
Saint-Jacques / de la Montagne,45.494422,-73.566963,circle
Station Laurier Sud (Rivard / Saint-Joseph),45.526693,-73.587202,circle
Saint-Denis / No 5675,45.530704,-73.597453,circle
Berri / Gouin,45.555065,-73.67090400000001,circle
Station Parc (Jean-Talon / du Parc),45.530333,-73.622348,circle
Querbes / Durocher,45.534337,-73.64264399999999,circle
Jean-Talon / De Chateaubriand,45.539628,-73.613506,circle
Station Jean-Talon Nord / Lajeunesse,45.5397,-73.613765,circle
Notre-Dame-de-Grâce / Grand Boulevard,45.467014,-73.624461,circle
Station Langelier (Langelier / Sherbrooke),45.582778000000005,-73.54287,circle
Lucien-L'Allier / René-Lévesque,45.495165,-73.572056,circle
La Ronde,45.521538,-73.536015,circle
Station Rosemont,45.531255,-73.597158,circle
Saint-Michel / Robert,45.567739,-73.618257,circle
Station Lionel-Groulx (Atwater / Lionel-Groulx),45.482997999999995,-73.578888,circle
Station Saint-Michel (Édicule Est),45.559844,-73.599724,circle
Atwater / Sherbrooke,45.491056,-73.58768,circle
Gouin / No 7015,45.629323,-73.619074,circle
Station Papineau (Dorion / Sainte-Catherine),45.523866,-73.552008,circle
Pie-IX / 56e Rue,45.582753000000004,-73.62785699999999,circle
Dickson / Souligny,45.567688000000004,-73.53236,circle
Dickson / Souligny,45.567506,-73.53234599999999,circle
Sainte-Anne-de-Bellevue / Saint-Jacques,45.455996,-73.63107,circle
Station Namur (Jean-Talon / Décarie),45.495028999999995,-73.652192,circle
Notre-Dame / Bossuet,45.567688000000004,-73.522439,circle
Notre-Dame / Rougemont,45.567563,-73.522754,circle
Station Viau,45.561475,-73.546797,circle
Station Crémazie Nord (Crémazie / Lajeunesse),45.546207,-73.638494,circle
Station Crémazie Sud (Crémazie / Lajeunesse),45.545719,-73.638074,circle
Louis-Hippolyte-La Fontaine / Pierre-Corneille,45.595176,-73.545178,circle
Clanranald / Dupuis,45.484126,-73.63807299999999,circle
du Parc-La-Fontaine / Roy,45.52296,-73.569092,circle
du Parc-La Fontaine / Sherbrooke,45.521497,-73.565983,circle
Jean-Talon / De Saint-Vallier,45.539419,-73.61359399999999,circle
Station Jean-Talon (Jean-Talon/De Chateaubriand),45.539443,-73.612742,circle
Ontario / William-David,45.554359000000005,-73.538688,circle
Ontario / William-David,45.554519,-73.538412,circle
Girouard / Sherbrooke,45.472635,-73.612401,circle
Saint-Michel / Sauvé,45.576440999999996,-73.63789200000001,circle
Christophe-Colomb / Jarry,45.548066999999996,-73.624313,circle
Christophe-Colomb / Mistral,45.549206,-73.62687199999999,circle
Christophe-Colomb / Crémazie,45.55004,-73.628747,circle
École Georges-Vanier (Jarry / No 1205),45.549042,-73.623335,circle
Christophe-Colomb / Jarry,45.547758,-73.624133,circle
Rousselot / Jarry,45.550954,-73.62138399999999,circle
de la Montagne / William,45.492238,-73.56324000000001,circle
Cégep Marie-Victorin (Marie-Victorin/No 7000),45.617515999999995,-73.606562,circle
Paré / Mountain Sights,45.496883000000004,-73.654303,circle
Aréna Howie-Morenz (Querbes/No 8650),45.534523,-73.64379699999999,circle
Décarie / Cochrane,45.488427,-73.640474,circle
Charon / Le Ber,45.479244,-73.552954,circle
Charon / Le Ber,45.47915,-73.55337,circle
Dick-Irvin / Ash,45.477782,-73.551221,circle
de la Congrégation / Favard,45.481320000000004,-73.555986,circle
Charon / Dick-Irvin,45.479222,-73.550427,circle
Charon / Favard,45.479176,-73.556262,circle
Charon / Frank-Selke,45.479132,-73.551812,circle
Dick-Irvin / Frank-Selke,45.47851,-73.54998,circle
Hôpital Rivière-des-Prairies,45.619335,-73.61036899999999,circle
Station Honoré-Beaugrand / Terminus Sud,45.596907,-73.534149,circle
Pie-IX / 45e Rue,45.579570000000004,-73.62062399999999,circle
Notre-Dame / de Versailles,45.491279,-73.566075,circle
Villeray / Garnier,45.549377,-73.61622,circle
Villeray / Garnier,45.54932,-73.61646999999999,circle
Henri-Bourassa / Saint-Jean-Baptiste,45.652065,-73.536536,circle
Armand-Chaput / No 11410,45.658242,-73.530096,circle
Centre Rivière-des-Prairies (A.-Chaput/No 11900),45.662139,-73.533038,circle
Centre de détention Rivière-des-Prairies,45.661865,-73.533097,circle
Armand-Chaput / No 11380,45.657090000000004,-73.529395,circle
Henri-Bourassa / Saint-Jean-Baptiste,45.652015999999996,-73.537204,circle
Sherbrooke / No 12572,45.650351,-73.51144599999999,circle
du Tricentenaire / April,45.653335999999996,-73.513598,circle
Industriel / Jean-Sicard,45.652546,-73.517246,circle
Sherbrooke / No 12555,45.649853,-73.51194699999999,circle
Station Honoré-Beaugrand,45.596942999999996,-73.534563,circle
Institut Philippe-Pinel,45.654089,-73.532404,circle
Rolland-Jeanneau / Armand-Chaput,45.665686,-73.535205,circle
Rolland-Jeanneau / 89e Avenue,45.665603999999995,-73.535096,circle
Institut Philippe-Pinel,45.654437,-73.532249,circle
Station Namur (Décarie / Jean-Talon),45.494913000000004,-73.653153,circle
Saint-Joseph / Messier,45.539398999999996,-73.575634,circle
Station Sauvé (Édicule Sud),45.550545,-73.655052,circle
Maurice-Duplessis / 62e Avenue,45.652136999999996,-73.559007,circle
Maurice-Duplessis / 63e Avenue,45.652159000000005,-73.558479,circle
Ozias-Leduc / Paul-Letondal,45.628648,-73.616475,circle
Notre-Dame / Sainte-Marguerite,45.475471,-73.586414,circle
Saint-Jacques / Sainte-Marguerite,45.476549,-73.588595,circle
Maurice-Duplessis / 70e Avenue,45.654312,-73.554343,circle
Saint-Patrick / Gilmore,45.46696,-73.58839300000001,circle
Chauveau / Dickson,45.572371000000004,-73.54612,circle
de Granby / Faribault,45.580911,-73.54321,circle
de la Pépinière / Faribault,45.578133,-73.544089,circle
de la Pépinière / de Marseille,45.577067,-73.540871,circle
de Carignan / de Marseille,45.578757,-73.540853,circle
Station Saint-Michel (St-Michel / Shaughnessy),45.559709000000005,-73.60000600000001,circle
Dudemaine / Laforest,45.539799,-73.687388,circle
Saint-Patrick / Briand,45.463701,-73.596585,circle
Cirque du Soleil,45.561695,-73.614852,circle
Papineau / Jacques-Casault,45.555378999999995,-73.624084,circle
Station Assomption (de l'Assomption / Chauveau),45.569299,-73.547088,circle
de la Sucrerie / Grand Trunk,45.483328,-73.560096,circle
Guy / Paxton,45.490359999999995,-73.567891,circle
Ontario / Aird,45.555527000000005,-73.53773199999999,circle
De Boucherville / Hector-Barsalou,45.58531,-73.511075,circle
Hector-Barsalou / De Boucherville,45.585019,-73.510997,circle
des Moulins / Pierre-Dupuy,45.488827,-73.54449,circle
6e Rue / 71e Avenue,45.654579999999996,-73.554002,circle
des Moulins / Pierre-Dupuy,45.48937,-73.54363599999999,circle
Sherbrooke / de la Famille-Dubreuil,45.694233000000004,-73.496278,circle
Sherbrooke / de la Famille-Dubreuil,45.693937,-73.49610799999999,circle
Saint-Patrick / No 5200,45.466522999999995,-73.590063,circle
Jean-Talon / Lucerne,45.502466999999996,-73.644626,circle
Gouin / Grenet,45.53242,-73.719264,circle
De Lorimier / Everett,45.551796,-73.608272,circle
De Lorimier / Everett,45.551809000000006,-73.60863499999999,circle
Décarie / Lucy,45.487618,-73.638663,circle
Hochelaga / Centre Fernand-Séguin,45.586395,-73.526763,circle
Jean-Brillant / Légaré,45.494197,-73.623497,circle
Lavoie / Isabella,45.492388,-73.62675300000001,circle
Lacombe / Légaré,45.494993,-73.624934,circle
Casino de Montréal,45.506401000000004,-73.52519000000001,circle
Station Jean-Drapeau,45.512182,-73.532041,circle
Notre-Dame / 93e Avenue,45.697099,-73.48524499999999,circle
Parc Saint-Benoît,45.540426000000004,-73.666529,circle
Tellier / des Futailles,45.585526,-73.521589,circle
Tellier / des Futailles,45.585460999999995,-73.52160500000001,circle
de l'Acadie / Mazurette,45.533919,-73.65939499999999,circle
de l'Esplanade / No 9350,45.541117,-73.65333199999999,circle
des Pins / du Docteur-Penfield,45.506415999999994,-73.580874,circle
de l'Esplanade / No 9449,45.541933,-73.656311,circle
Chabanel / Jeanne-Mance,45.539664,-73.654037,circle
Chabanel / Jeanne-Mance,45.539341,-73.653944,circle
de l'Acadie / Place de l'Acadie,45.533856,-73.678837,circle
Remembrance / Cavalerie du SPVM,45.502235,-73.59629,circle
de l'Esplanade / Chabanel,45.541352,-73.653646,circle
de l'Esplanade / de Louvain,45.542111,-73.656325,circle
Bloomfield / Jean-Talon,45.527377,-73.624247,circle
Station Bonaventure (Gauchetière / Mansfield),45.499251,-73.566347,circle
Carrie-Derick / Fernand-Seguin,45.479964,-73.53978199999999,circle
Chabanel / du Marché-Central,45.534602,-73.656588,circle
Jean-Talon / Jean-Louis-Lévesque,45.492818,-73.654616,circle
Jean-Talon / Jean-Louis-Lévesque,45.493429,-73.654309,circle
Saint-Michel / Bélair,45.557790999999995,-73.59571,circle
De Boucherville / Hector-Barsalou,45.585377,-73.511274,circle
Henri-Bourassa / No 9275,45.639948,-73.55981,circle
de la Commune / Queen,45.496875,-73.553051,circle
Saint-Jean-Baptiste / No 12060,45.660087,-73.542689,circle
Robert-Bourassa / Ottawa,45.496402,-73.55793100000001,circle
Bélanger / des Halles,45.595713,-73.564347,circle
Notre-Dame / No 15657,45.690630999999996,-73.489079,circle
Notre-Dame / 83e Avenue,45.690414000000004,-73.488984,circle
Sherbrooke / Stationnement incitatif,45.668343,-73.505455,circle
Cégep Marie-Victorin (Marie-Victorin/No 7000),45.618272,-73.607364,circle
Wellington / Robert-Bourassa,45.496418,-73.555722,circle
81e Avenue / Forsyth,45.690067,-73.495603,circle
81e Avenue / Victoria,45.689582,-73.492499,circle
Collège Ahuntsic (St-Hubert / Legendre),45.551375,-73.642686,circle
81e Avenue / Notre-Dame,45.689196,-73.489987,circle
Collège de Bois-de-Boulogne,45.538858000000005,-73.677829,circle
de l'Esplanade / Guizot,45.536617,-73.635172,circle
Monk / de la Côte-Saint-Paul,45.465027,-73.599321,circle
Monk / Philippe-Turcot,45.465585,-73.599698,circle
Henri-Bourassa / No 1405,45.539056,-73.678115,circle
Papineau / Barnabé-Larocque,45.556505,-73.625999,circle
Papineau / Barnabé-Larocque,45.556443,-73.626532,circle
Maurice-Duplessis / Rivière-des-Prairies,45.650896,-73.561423,circle
Saint-Laurent / Saint-Zotique,45.53152,-73.611216,circle
De Maisonneuve / De Champlain,45.522287,-73.554771,circle
Carrie-Derick / Fernand-Seguin,45.482471999999994,-73.538876,circle
Saint-Patrick / Briand,45.462952,-73.597218,circle
Saint-Antoine / Saint-Urbain,45.505356,-73.558456,circle
Saint-Antoine / Gosford,45.509079,-73.555557,circle
Station Radisson,45.589609,-73.54000699999999,circle
Sherbrooke / Aylmer,45.505984000000005,-73.57287099999999,circle
Sherbrooke / Damien-Gauthier,45.684128,-73.499992,circle
Sherbrooke / Damien-Gauthier,45.683871,-73.49991700000001,circle
Gouin / No 16810,45.697589,-73.494421,circle
Gouin / Pierre-Mercure,45.69762,-73.49410999999999,circle
Bridge / No 225,45.486701000000004,-73.549983,circle
Rodolphe-Forget / Henri-Bourassa,45.636804999999995,-73.565664,circle
Rodolphe-Forget / Robert-Armour,45.642382,-73.57153000000001,circle
Rodolphe-Forget / Robert-Armour,45.642454,-73.571986,circle
Monk / Notre-Dame,45.466192,-73.599776,circle
Station Radisson (Sherbrooke / Des Groseilliers),45.589277,-73.53948000000001,circle
Station Villa-Maria,45.479771,-73.62005,circle
Guizot / de l'Esplanade,45.53702,-73.637333,circle
Crémazie / de Reims,45.540114,-73.642189,circle
Station Crémazie Sud (Berri / Crémazie),45.545658,-73.637573,circle
Cégep Marie-Victorin,45.617783,-73.60684499999999,circle
Perras / Rodolphe-Forget,45.649947999999995,-73.578526,circle
Rodolphe-Forget / Louis-Dessaulles,45.646109,-73.575707,circle
Rodolphe-Forget / Maurice-Duplessis,45.64434,-73.57386,circle
Rodolphe-Forget / Louis-Dessaulles,45.646091,-73.57534100000001,circle
Rodolphe-Forget / Perras,45.649304,-73.578773,circle
58e Avenue / Gouin,45.659218,-73.57123299999999,circle
Maurice-Duplessis / Saint-Jean-Baptiste,45.659521000000005,-73.54170699999999,circle
Saint-Jean-Baptiste / No 12045,45.659943,-73.542343,circle
Saint-Jean-Baptiste / Cité des Prairies,45.661685,-73.543599,circle
Saint-Jean-Baptiste / Émilie-Du Châtelet,45.665987,-73.546685,circle
Saint-Jean-Baptiste / Perras,45.668036,-73.548152,circle
Perras / Saint-Jean-Baptiste,45.668784,-73.548108,circle
Rivière-des-Prairies / Perras,45.656608,-73.567518,circle
Rodolphe-Forget / Perras,45.648818,-73.578223,circle
Maurice-Duplessis / 87e Avenue,45.663072,-73.53549,circle
Rodolphe-Forget / Maurice-Duplessis,45.644295,-73.573392,circle
Station Laurier (Berri / Saint-Joseph),45.527193,-73.586507,circle
Station Henri-Bourassa,45.555842999999996,-73.66721700000001,circle
Perras / No 10955,45.670145,-73.544255,circle
